book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1726,360,5,28255,211,7,40,2014,173,1
1111,30,4,25738,402,5,11,2010,149,6
1269,379,3,19488,182,2,14,2012,86,6
2517,51,8,13083,216,4,39,2017,149,3
107,442,5,8022,86,10,21,2004,33,5
509,140,1,11202,480,7,27,2013,161,1
1847,69,9,8095,570,3,44,2003,39,7
2866,353,2,25519,665,6,21,2015,74,2
1824,237,4,15401,670,2,50,2004,13,2
325,126,5,14814,348,10,2,2007,12,3
1704,109,2,22854,603,5,46,2015,71,2
2060,155,9,19399,421,2,35,2002,89,2
1209,243,5,11825,595,8,34,2004,72,7
2223,264,2,14076,500,9,3,2017,35,7
1757,25,5,8053,117,7,22,2005,180,2
2040,351,4,23182,175,8,21,2017,8,1
2431,173,1,21056,654,5,27,2003,54,4
902,6,8,14846,643,5,30,2010,32,6
210,128,6,20406,640,5,18,2014,27,3
520,322,3,22969,114,2,6,2016,173,4
2663,167,10,23017,454,10,41,2009,136,6
72,61,7,2889,116,3,19,2003,147,7
140,308,6,22733,697,5,3,2007,181,1
2314,114,4,11747,186,5,7,2006,22,3
337,183,8,19551,296,3,21,2008,67,7
1758,111,2,20222,551,3,39,2019,112,1
2970,83,3,20694,639,6,23,2001,88,5
1216,18,10,19285,213,4,40,2017,50,6
502,39,10,5450,112,4,30,2012,144,1
2337,431,1,11155,532,10,40,2015,31,6
885,316,1,2954,126,4,37,2012,193,7
1245,180,10,23885,334,8,10,2003,199,3
1122,17,5,21865,491,10,6,2008,136,2
519,356,3,23437,668,8,16,2006,197,1
1394,215,7,10554,464,7,21,2010,115,3
2627,344,1,29399,501,7,45,2007,105,3
2064,257,7,29355,533,8,12,2011,57,7
2715,94,2,10566,680,1,49,2010,148,4
1309,126,1,29947,137,6,32,2001,14,7
2785,385,4,27105,580,8,18,2003,35,4
1391,121,4,2729,112,1,28,2011,159,7
937,195,3,8274,268,1,19,2018,10,4
1999,235,7,25923,130,2,34,2021,91,1
92,89,2,27960,131,10,8,2018,41,3
1555,288,2,1247,542,5,35,2011,50,1
2595,375,5,4836,83,10,31,2016,87,6
106,359,2,18805,507,7,29,2020,131,3
969,132,10,6695,111,6,47,2011,56,6
1131,376,10,21574,232,5,48,2000,42,1
2506,102,6,12686,141,5,25,2016,27,3
2610,248,5,275,600,8,1,2014,154,1
1770,409,1,25599,446,10,47,2018,200,6
1730,389,6,5547,76,9,43,2011,83,3
1791,156,1,411,277,8,37,2009,101,1
1105,315,5,13301,356,4,46,2015,115,4
1411,188,5,14417,449,1,29,2004,11,5
146,230,6,13852,420,3,17,2006,11,2
2780,31,5,10531,325,4,33,2004,97,4
293,153,8,27033,676,9,43,2021,78,5
51,182,1,25367,91,7,27,2003,137,4
2896,30,7,22679,211,8,7,2019,19,5
2311,326,6,10611,150,5,27,2001,68,7
1466,19,5,11968,117,5,18,2002,74,4
2960,367,2,8207,100,8,22,2000,155,7
2497,97,1,4173,634,5,6,2014,31,7
1387,363,8,26066,599,9,23,2002,167,5
1731,2,8,4548,279,2,41,2003,148,5
692,388,1,27238,636,4,40,2005,145,1
673,212,4,20598,258,9,14,2003,19,2
1776,108,5,20979,596,3,25,2003,134,1
2413,390,8,13378,121,7,33,2010,123,7
2397,20,8,16317,618,4,32,2005,76,7
187,423,1,28471,133,4,33,2007,64,3
1870,14,8,6361,290,1,48,2013,28,3
1594,120,8,23845,177,5,12,2013,159,1
1849,284,5,8434,507,2,9,2000,53,7
2051,138,5,11513,430,1,27,2001,53,1
2556,263,7,9033,271,3,23,2017,126,3
691,191,7,25173,207,5,6,2019,53,7
2300,16,4,15897,519,3,13,2004,21,1
340,375,8,24725,100,4,12,2012,7,1
858,286,7,26426,401,6,41,2021,184,2
1039,279,3,2345,88,9,23,2000,165,7
2382,315,3,22846,427,5,47,2019,74,5
1526,115,6,24392,312,4,23,2008,82,4
2408,404,2,21022,638,4,22,2018,172,4
2481,103,3,20541,366,10,9,2009,120,5
2846,217,4,21471,388,2,15,2006,127,2
1086,226,5,8319,473,3,1,2000,26,7
902,47,3,9086,403,1,14,2018,73,5
1995,235,10,14533,581,4,12,2015,184,1
846,229,10,28296,313,6,50,2006,195,6
2426,436,6,23913,506,6,22,2000,196,3
1551,273,3,10995,689,5,49,2010,108,7
1537,194,1,26486,456,7,35,2018,149,5
440,102,5,12753,171,3,14,2018,105,7
502,320,8,25030,126,9,35,2001,143,6
1085,399,5,10712,511,10,21,2015,10,5
1739,357,6,27330,474,5,6,2016,123,2
2618,115,5,22795,107,7,6,2013,197,7
524,144,4,23665,690,2,31,2019,87,5
342,290,2,9461,345,8,45,2005,90,2
2205,317,9,20693,146,4,21,2014,90,3
2731,225,3,12278,666,3,29,2016,70,3
554,102,4,25384,534,10,43,2000,75,3
317,153,2,9742,656,7,7,2007,97,6
2365,19,3,18178,150,6,12,2001,64,3
2968,96,7,23780,294,2,42,2018,58,1
2157,149,1,5721,489,8,27,2005,53,7
921,373,2,16794,523,8,49,2014,94,7
1178,394,4,5924,597,7,7,2019,51,3
2629,414,2,11404,328,3,25,2011,82,2
1489,104,5,9486,184,7,49,2012,178,5
2771,200,10,11064,350,9,13,2019,33,5
2344,450,2,19839,484,4,48,2006,189,1
2501,190,2,27761,166,1,15,2000,128,3
2257,308,2,27737,385,6,22,2016,7,3
2782,343,5,11775,200,1,36,2009,90,6
1195,57,9,22567,656,7,14,2019,29,4
1006,71,4,8570,612,5,30,2017,83,6
1427,220,3,23955,225,4,13,2011,26,5
207,120,5,17309,546,6,45,2008,104,5
1395,390,5,25586,392,8,25,2007,65,6
2803,426,1,21273,418,6,48,2003,78,7
2296,447,5,27490,192,7,31,2008,145,6
2452,87,1,19765,632,6,33,2007,3,5
372,179,9,4102,536,8,12,2003,13,2
2624,206,4,7561,255,4,31,2012,84,7
36,253,5,11874,329,3,23,2019,45,3
928,158,8,10552,409,8,20,2021,76,7
471,193,8,21606,153,9,47,2016,153,6
350,124,7,11130,694,10,50,2007,32,4
1221,396,6,1250,274,8,15,2003,133,6
1118,208,10,24315,304,8,26,2012,47,4
1916,426,7,14169,134,1,5,2010,92,4
1535,264,3,8972,95,2,27,2011,92,2
2737,77,10,18842,616,7,12,2011,157,6
489,208,9,13900,534,5,29,2003,150,4
314,447,8,8500,554,8,36,2006,130,5
2292,155,3,13311,439,6,43,2001,15,3
1157,30,7,22397,355,3,2,2012,193,2
2992,33,8,26233,82,9,13,2019,139,6
968,60,8,24297,493,10,30,2019,183,1
1700,227,10,2368,394,3,18,2018,137,5
610,345,4,19676,405,7,40,2014,33,3
2351,173,10,10438,104,9,28,2015,141,2
2250,306,6,5320,460,10,9,2000,102,7
2976,17,6,15127,280,7,20,2018,124,1
1352,275,7,23982,274,7,9,2012,44,7
1111,164,1,14492,240,10,42,2001,85,6
1533,63,5,13478,284,2,30,2008,159,5
687,356,1,25871,214,9,48,2008,168,6
1243,84,2,22814,581,9,25,2021,53,1
2115,183,7,27832,553,8,23,2017,135,5
468,110,2,16402,322,5,4,2006,120,2
2618,425,1,1988,273,4,30,2008,113,3
1451,223,7,19120,283,1,23,2014,151,5
1245,194,1,12246,156,9,22,2020,54,7
1983,144,5,22830,312,7,39,2014,130,4
865,365,1,22755,373,1,4,2020,24,7
497,296,8,4639,291,6,36,2011,70,4
2424,410,9,8382,321,3,37,2007,147,2
1209,16,4,18502,393,4,26,2006,95,5
990,232,7,8224,408,2,35,2002,169,1
1,53,5,23262,420,9,44,2021,174,6
2710,117,10,23186,628,6,1,2003,176,3
1567,106,8,6915,676,10,7,2009,18,4
465,285,10,21306,219,2,37,2013,14,4
633,60,10,26076,214,8,23,2013,78,4
2696,22,10,11842,675,1,35,2012,75,6
2144,212,6,16182,289,3,30,2004,112,7
894,281,3,21364,446,10,31,2005,2,4
1039,267,4,16870,368,2,6,2011,32,7
2318,234,6,26383,253,8,21,2004,125,4
1372,198,6,28752,418,6,44,2016,163,5
800,315,8,13400,210,3,45,2017,89,4
2725,181,5,19436,405,5,48,2013,12,1
1134,271,3,17217,351,10,39,2000,4,1
360,431,8,19374,81,6,15,2002,144,3
767,273,3,6281,409,3,22,2008,58,4
2639,232,10,17872,646,4,2,2000,5,2
503,276,7,22009,148,5,48,2011,47,7
2516,421,5,13837,432,6,34,2006,188,2
2892,417,9,20440,421,2,3,2006,39,5
1231,85,8,20191,401,8,15,2007,85,3
1992,167,3,29072,444,1,27,2021,86,5
2832,408,6,13871,357,1,4,2019,19,3
1513,79,2,26638,152,1,13,2014,120,6
2194,396,6,650,694,9,16,2016,148,3
48,196,4,2859,645,4,14,2017,81,1
2083,61,10,29765,147,10,35,2008,188,6
2350,76,10,2820,469,2,10,2021,132,3
986,313,3,25049,136,3,13,2013,80,3
1399,271,1,1760,249,9,38,2021,197,5
2943,65,4,12358,265,3,35,2017,129,7
2615,224,6,3940,420,7,22,2012,200,6
1320,26,4,7606,271,2,37,2014,190,5
401,41,7,6821,414,8,27,2001,22,5
540,87,1,4949,438,9,32,2007,30,5
840,327,6,13309,613,3,26,2021,106,6
1875,19,9,24506,199,10,33,2021,111,6
2290,268,2,4110,417,4,40,2011,1,3
2016,301,8,6600,623,7,15,2015,9,4
1349,202,9,14118,577,9,21,2010,21,1
1782,368,10,4270,143,3,23,2010,123,7
2563,64,2,26189,135,4,44,2013,172,1
779,147,1,2641,326,1,1,2016,178,1
2906,350,8,28879,692,6,37,2006,35,6
101,247,3,11313,448,5,7,2016,70,6
1141,53,6,21318,158,6,4,2020,88,4
2444,348,4,2247,626,8,37,2006,41,2
1340,28,2,16895,310,2,32,2007,79,4
10,150,4,24475,300,8,38,2020,68,5
1169,36,6,28348,509,1,25,2014,139,3
735,160,10,648,184,8,12,2008,17,7
2401,380,6,19157,510,3,31,2009,147,3
574,439,10,29982,696,7,36,2010,77,7
2595,248,10,19155,161,6,27,2001,10,6
1800,352,1,2060,483,4,34,2010,135,6
157,374,9,24497,308,7,5,2021,94,4
2773,79,5,524,421,2,44,2012,53,1
1629,437,8,24472,580,1,35,2001,25,7
895,38,6,5856,524,8,17,2017,71,5
1556,366,9,29643,523,1,17,2003,45,3
779,202,10,24117,100,7,47,2015,87,4
1892,259,10,18476,144,6,43,2002,83,6
943,100,7,24605,178,2,29,2013,9,7
727,334,10,7565,676,5,27,2008,155,7
2404,109,6,26898,89,1,10,2014,155,7
1344,375,5,29696,205,8,1,2000,97,7
1098,428,7,7844,646,5,45,2004,133,7
1784,290,4,2436,334,8,11,2013,13,6
2650,237,2,5026,468,3,1,2009,41,2
1929,266,6,16337,657,3,34,2012,72,3
585,133,1,6779,150,9,18,2012,13,5
2646,189,6,7573,115,3,9,2005,31,6
1960,133,8,25671,456,5,1,2001,20,4
946,100,2,14010,469,1,33,2005,82,4
1423,430,5,7561,288,8,40,2012,59,6
2948,435,9,1355,153,4,40,2019,98,5
2340,444,7,18603,170,4,32,2016,113,5
1692,137,9,28589,610,4,28,2013,119,3
289,216,2,28045,541,6,42,2004,166,4
928,50,1,2551,147,3,36,2015,65,5
330,11,8,29848,122,9,3,2014,166,4
2366,82,7,22291,240,10,27,2004,42,1
2949,449,5,13647,234,3,9,2018,102,5
2190,404,4,7968,309,4,8,2010,85,3
352,329,8,83,218,6,16,2020,166,2
1944,198,9,23144,432,9,40,2004,193,1
540,51,6,11853,111,3,24,2021,116,4
109,174,9,856,205,4,12,2020,194,3
1018,161,3,3564,200,1,21,2000,17,5
974,52,8,12874,126,5,28,2006,28,3
2707,81,3,15207,434,5,45,2002,175,2
1774,305,2,24559,259,10,48,2003,114,7
1103,367,10,7084,586,2,24,2004,90,4
1578,281,1,5695,464,4,48,2012,179,4
1106,430,5,26587,464,5,1,2009,194,3
1160,83,10,698,634,4,39,2011,80,5
1813,126,10,14265,559,9,33,2020,48,1
756,186,5,28335,135,6,33,2005,61,7
2907,138,7,7087,565,2,27,2021,94,4
2048,233,7,5721,518,6,8,2021,177,3
1567,361,8,6125,625,8,9,2009,133,1
2677,143,1,23289,467,3,45,2012,158,2
403,363,7,23189,122,7,3,2013,138,2
7,404,2,4867,695,7,22,2014,36,6
13,362,1,3333,202,4,3,2010,199,4
403,181,9,10597,264,9,34,2007,175,6
452,130,9,12000,388,9,25,2003,117,5
829,118,6,11347,688,5,36,2008,117,2
2626,428,6,21139,226,8,22,2004,49,7
1859,438,7,17689,474,10,41,2018,19,7
697,274,6,3681,434,7,48,2002,146,6
2670,204,8,19576,437,8,40,2015,36,6
1723,409,6,9951,276,7,23,2011,105,7
2261,6,6,29022,369,8,12,2003,195,6
1977,175,10,19298,264,1,9,2019,170,3
1902,444,6,3388,470,5,40,2013,124,5
1582,350,5,11180,342,6,26,2020,104,6
2582,212,5,13915,505,6,48,2001,195,4
1614,155,7,14764,205,8,43,2010,145,5
1489,419,5,8566,121,1,8,2003,38,1
1572,354,10,1504,246,2,33,2014,167,1
1031,370,8,20253,184,1,41,2014,123,4
2902,168,1,11186,549,6,32,2018,30,3
1129,41,1,1065,602,8,39,2008,108,2
63,218,1,4312,492,5,33,2011,200,7
410,61,9,24278,244,10,43,2008,173,5
734,356,7,16215,415,3,35,2005,6,6
2062,62,4,4425,429,4,20,2005,194,3
805,96,1,26732,82,4,1,2013,189,5
2678,112,2,15706,668,8,41,2016,24,2
393,382,8,12974,100,2,11,2013,172,3
405,382,8,14019,234,7,42,2001,193,7
410,194,9,20247,360,9,15,2001,48,3
728,375,5,29973,282,7,5,2019,129,7
1243,209,2,11710,488,3,4,2021,51,2
1251,115,7,4498,671,5,33,2002,181,2
1114,39,1,28098,569,2,42,2007,107,7
1811,416,1,415,186,3,11,2020,168,6
1680,397,8,6293,563,8,40,2015,100,6
1296,184,4,4629,452,1,38,2015,175,1
122,396,1,15682,675,6,2,2006,46,5
574,26,2,26661,98,4,9,2018,79,1
1939,177,6,29115,393,10,37,2020,147,7
1836,149,6,24638,639,4,28,2008,121,5
286,389,3,12883,573,2,8,2018,193,2
2734,217,1,12191,123,10,10,2006,93,3
2904,312,4,23463,136,7,21,2018,98,3
2700,383,8,15447,150,10,28,2005,119,5
2716,399,6,3149,241,7,15,2020,169,3
540,442,7,23379,175,2,21,2010,166,4
1035,28,9,10742,516,6,39,2017,195,5
2208,91,5,11031,160,7,13,2009,186,5
521,127,6,20325,190,10,31,2004,141,2
615,10,2,20673,130,5,21,2019,193,7
1010,248,10,527,347,9,42,2000,116,2
219,112,10,26083,204,9,15,2021,15,5
1442,393,7,29261,397,8,44,2008,108,6
592,419,3,7252,681,9,1,2004,200,2
1805,289,6,27750,340,4,40,2016,175,4
1038,342,10,25648,353,2,46,2002,5,7
757,353,8,16431,523,8,35,2011,68,7
671,199,6,28125,184,2,35,2005,185,3
2950,110,1,14150,622,10,11,2008,114,2
2841,375,10,2350,559,5,8,2008,6,6
161,22,6,10307,347,7,46,2005,40,5
2292,107,9,24169,317,10,10,2016,58,3
478,7,5,9033,91,10,42,2008,174,4
334,80,4,7576,217,7,9,2018,127,1
625,444,2,20346,667,5,19,2012,30,1
1955,349,10,20987,141,6,30,2012,81,7
1,164,3,8649,537,1,21,2003,68,7
840,347,9,11669,244,7,35,2001,55,7
331,293,1,1965,312,2,41,2001,55,1
2798,10,3,6784,162,5,37,2001,159,3
396,131,2,7262,386,7,2,2008,144,7
1874,47,10,1126,189,10,32,2004,157,1
2787,40,9,20237,488,10,37,2018,176,4
597,79,1,29658,497,3,24,2017,61,1
2034,18,2,26128,282,8,8,2007,123,3
217,283,7,1359,472,2,19,2021,103,2
859,135,4,28016,453,9,31,2006,173,7
1477,153,3,12127,632,2,26,2018,198,3
1138,214,7,17815,313,10,39,2021,57,4
587,306,1,942,79,6,17,2001,121,2
881,233,5,11222,511,1,49,2019,84,2
2952,251,1,22699,460,10,14,2015,38,4
2985,80,3,8433,380,10,35,2001,11,2
2996,273,7,14818,575,8,22,2008,52,1
1300,393,7,24803,236,7,50,2002,105,4
1267,107,6,8115,284,1,23,2017,146,3
2577,313,9,17850,647,9,4,2021,32,1
1485,129,7,26184,360,4,39,2002,23,6
486,124,5,23803,279,3,22,2006,27,6
2547,201,5,6181,694,1,25,2018,90,3
2118,39,1,18491,417,5,13,2012,89,4
649,428,7,14316,468,9,12,2019,53,6
370,323,7,26797,469,10,37,2005,6,2
2080,133,5,20359,344,10,39,2000,189,5
149,187,3,10558,242,8,25,2006,103,5
161,92,10,25251,289,8,27,2006,150,2
1057,378,7,15252,305,2,48,2003,101,4
1538,312,9,2197,270,7,17,2017,13,3
1781,23,7,19115,476,3,47,2016,186,2
2085,179,1,9366,547,5,24,2011,37,7
2334,248,2,13031,698,3,38,2011,40,3
1490,360,10,13897,117,9,46,2010,9,7
2775,260,1,13780,189,6,23,2002,150,3
1194,277,10,12385,642,1,45,2019,117,7
578,54,8,7438,643,5,7,2007,181,3
433,150,4,24473,534,8,26,2013,44,4
2425,347,4,14860,439,3,44,2008,94,5
2234,80,3,13113,149,3,30,2011,51,1
2274,256,4,25247,281,8,49,2011,107,6
1777,62,2,25840,172,4,14,2006,100,2
1364,235,8,668,251,5,48,2020,158,6
637,146,3,21646,576,6,19,2014,160,3
1644,77,10,22320,114,8,7,2000,17,3
1243,220,9,24202,228,3,10,2014,128,2
2687,434,8,12613,659,7,18,2000,190,7
331,274,8,21367,528,3,44,2002,92,3
90,292,7,2528,294,7,18,2008,127,1
2750,230,6,16487,146,4,33,2010,133,5
537,138,4,5059,175,5,20,2002,120,3
1459,41,4,13683,75,9,21,2008,47,5
536,327,9,28658,273,2,10,2013,155,6
1289,149,3,8176,394,10,31,2010,118,2
1055,349,10,21193,230,3,11,2011,146,5
1637,311,9,28582,689,5,12,2002,180,2
2348,183,4,9068,307,2,20,2015,186,5
2440,361,7,29502,438,9,32,2001,111,5
1807,86,1,9543,83,4,37,2007,152,3
2176,378,8,118,187,4,44,2007,138,7
2343,258,5,28337,656,3,49,2018,195,3
1378,182,4,398,349,5,36,2011,179,4
2039,428,4,4057,279,6,29,2017,98,5
1428,337,5,886,664,7,37,2001,54,3
1569,355,10,14247,142,10,3,2020,136,1
1311,275,8,25552,644,4,13,2011,37,3
220,116,4,16295,648,8,47,2019,83,6
1388,347,9,8309,261,10,25,2020,168,5
129,185,4,20784,409,7,16,2008,195,6
33,433,6,2641,82,8,4,2018,113,7
2819,351,5,27791,118,7,34,2003,55,5
783,413,4,17333,592,9,36,2012,73,2
413,268,5,24195,185,4,48,2010,175,7
1855,242,5,13670,174,9,22,2001,89,7
697,155,8,8960,668,5,49,2014,141,3
1157,129,8,20037,156,8,14,2001,171,1
2833,32,10,4258,86,7,38,2014,53,7
202,432,1,28814,251,6,24,2012,21,7
1548,260,6,23723,383,4,29,2014,22,2
580,257,2,25716,368,6,25,2011,172,5
2031,340,8,25123,500,8,12,2001,123,1
2889,123,7,14261,616,1,13,2010,123,4
162,443,10,10421,183,2,3,2019,104,2
2411,368,9,3668,90,5,38,2013,70,4
1781,228,6,9503,211,3,33,2003,88,6
1223,213,2,25697,536,5,3,2017,8,2
194,275,7,22515,559,10,49,2009,92,1
1949,281,5,6658,288,6,36,2017,52,7
1760,84,2,27660,377,9,44,2010,161,5
388,334,5,13486,182,6,7,2005,91,3
2771,105,6,9829,428,9,28,2005,7,5
1814,369,2,19869,85,10,45,2019,188,3
479,449,7,1830,579,3,27,2006,138,5
2854,99,5,24319,597,5,43,2009,107,7
1697,197,5,16668,393,1,46,2006,112,5
2928,330,3,15651,569,1,30,2020,177,5
2818,406,2,2094,470,10,6,2019,195,3
134,338,8,21832,263,9,12,2020,125,7
1985,187,6,9844,206,3,49,2015,81,3
9,152,5,17787,242,4,12,2007,186,5
222,412,3,988,357,2,6,2003,56,1
2183,177,7,11584,635,10,42,2009,185,2
2659,45,6,24694,471,4,50,2017,25,5
1901,393,10,25643,198,4,35,2021,64,2
518,410,6,8385,164,6,23,2007,34,3
781,272,3,4227,144,9,22,2002,141,3
1196,435,2,7636,614,9,2,2020,192,4
2256,106,7,15642,125,4,47,2001,66,2
1916,256,1,28084,646,5,36,2015,134,1
1256,68,8,16131,359,4,22,2016,30,4
228,3,4,2127,501,2,33,2010,182,5
1103,121,3,17253,163,10,35,2004,102,5
863,44,5,29575,410,6,12,2020,62,2
2694,167,10,1038,642,3,11,2015,181,1
2877,237,2,23201,225,2,24,2008,49,2
2862,219,1,16482,618,9,34,2002,90,1
16,204,2,19035,209,3,26,2021,62,5
149,339,4,9647,338,1,37,2008,166,5
2956,253,9,19039,376,3,45,2014,48,2
2601,176,8,15240,185,6,22,2006,85,7
1761,160,7,4579,460,8,17,2009,197,7
525,3,4,7185,645,6,26,2009,130,5
1891,377,9,22063,321,10,35,2001,97,6
2726,432,7,26492,444,5,38,2011,160,6
1406,101,10,24821,430,9,3,2018,39,5
1683,77,6,25462,651,4,46,2004,48,7
2244,319,8,8067,148,4,49,2002,82,6
2798,209,8,5242,564,4,12,2008,130,1
1248,202,3,7251,255,6,25,2021,147,6
2863,45,5,14115,556,2,8,2008,188,2
1880,207,6,18142,435,3,26,2001,26,4
2716,379,5,16321,277,5,45,2017,187,5
2299,315,7,28769,130,1,14,2021,108,4
1965,435,7,3007,159,9,13,2005,80,1
871,40,9,19207,621,7,41,2010,183,1
2115,162,9,27233,294,4,48,2019,66,1
616,99,10,23715,140,7,17,2020,143,1
644,112,3,15893,138,9,21,2017,142,1
1660,250,1,1767,324,2,3,2003,167,6
2928,198,1,14514,136,6,27,2008,128,4
1874,260,5,26357,459,5,42,2010,83,7
1469,172,9,19927,347,7,45,2011,5,1
1918,346,1,7677,285,1,40,2013,158,7
2670,229,8,17223,358,9,28,2014,128,6
584,18,7,17996,218,3,2,2005,85,5
1591,186,3,29801,376,5,17,2011,27,5
2299,267,8,27647,512,6,25,2005,182,1
2027,77,7,7041,613,3,40,2002,64,1
1901,32,10,17558,558,6,33,2021,77,7
2507,175,8,6575,501,2,20,2018,194,1
153,428,7,20148,533,9,22,2005,114,3
1332,280,6,24691,336,4,11,2005,132,5
1118,87,8,25302,423,5,33,2017,143,6
2616,402,9,29062,342,5,11,2006,31,7
525,285,9,17584,379,2,37,2006,58,6
2327,356,9,23316,147,9,6,2017,62,2
2370,14,2,17617,476,4,28,2019,164,5
204,423,6,10173,581,1,41,2020,148,6
2600,350,10,12573,159,9,36,2005,141,5
2402,27,9,2761,499,2,33,2010,14,6
146,306,10,2018,260,1,49,2005,142,2
427,414,4,3833,217,6,21,2006,22,1
1396,269,7,25636,270,5,18,2001,140,3
1683,100,1,12491,296,10,38,2018,180,7
2625,312,3,22040,437,1,35,2007,99,4
2144,14,10,7817,223,3,21,2004,115,1
1071,29,1,2161,468,9,27,2004,189,2
1206,161,4,10957,132,9,20,2021,162,3
1583,120,1,20969,561,4,25,2002,159,1
2851,411,4,12626,313,7,26,2001,125,3
2516,277,3,27513,402,6,40,2004,31,3
918,324,2,29307,345,5,35,2010,88,1
1550,147,2,14624,225,1,18,2013,80,2
628,148,2,21000,161,8,24,2003,81,4
2268,27,6,23210,386,2,9,2002,134,5
2214,165,6,24382,240,10,13,2005,198,3
2069,136,4,21780,509,5,26,2008,171,3
1028,270,8,16443,557,9,7,2016,48,5
712,25,8,13454,92,5,2,2005,136,1
1129,158,5,20027,325,4,42,2009,190,7
1945,408,9,25103,630,8,11,2014,133,6
799,76,9,4141,599,2,47,2020,106,7
1895,308,2,5166,582,10,15,2018,41,2
1887,319,9,9016,661,3,7,2000,94,7
2277,39,10,17156,660,3,16,2017,68,2
1583,89,9,8174,520,7,12,2010,91,1
1965,199,1,21106,442,7,48,2020,175,7
1879,383,10,16120,294,9,10,2012,111,4
2913,301,1,21569,598,3,23,2014,57,7
2025,157,10,27014,327,8,46,2006,4,4
956,273,4,14961,436,2,34,2014,157,7
953,101,10,24655,320,8,21,2004,50,6
2386,101,5,3189,650,4,36,2014,50,4
2041,426,8,4982,491,7,8,2015,164,2
2420,437,4,22349,392,5,49,2013,57,7
1917,375,1,25882,589,4,4,2004,103,1
2002,229,10,1111,327,8,28,2009,74,5
1835,27,5,16941,86,3,34,2014,66,7
2924,16,4,4830,103,9,50,2003,2,1
1688,107,10,5594,560,6,7,2018,142,4
2953,167,9,13455,532,3,15,2013,166,1
392,329,6,9028,675,8,28,2008,84,5
2160,25,8,10749,502,7,23,2010,108,5
875,403,8,24477,475,10,19,2011,151,2
2099,341,10,7918,245,2,29,2015,82,7
771,385,3,8014,669,9,44,2004,105,4
1345,220,3,25028,664,6,22,2017,187,7
330,371,2,28086,273,8,48,2000,81,3
106,72,6,7206,685,8,34,2002,155,7
2563,287,2,999,286,1,26,2020,199,7
2659,445,4,23310,260,3,23,2004,140,7
1830,112,2,15327,688,1,41,2021,93,3
1683,234,7,23798,488,5,50,2018,6,6
2651,319,10,28185,363,2,37,2011,172,2
2030,185,8,22353,118,5,44,2006,95,3
2093,410,6,27323,272,5,31,2015,111,6
963,394,5,8502,119,3,41,2002,200,3
2326,39,7,6843,209,4,44,2001,131,7
478,285,4,18760,208,4,18,2014,192,6
1118,236,6,24248,156,10,47,2012,91,6
2462,413,8,709,238,6,27,2006,133,1
1632,311,2,21914,337,9,39,2016,11,7
1108,37,3,10254,510,9,7,2001,89,4
2447,401,2,6680,646,6,50,2006,60,1
2673,72,9,27781,557,7,45,2012,140,6
312,128,5,21448,240,1,46,2001,50,1
1394,395,7,18925,409,6,38,2015,35,1
1796,301,8,10301,560,3,32,2012,53,4
1030,157,4,17814,523,5,50,2009,118,2
2584,180,6,4361,346,10,11,2011,69,6
808,77,5,22930,522,4,38,2008,35,4
557,6,2,21987,239,5,24,2013,44,2
435,420,10,11191,450,5,34,2004,100,2
1578,389,10,22129,208,7,24,2014,158,6
192,206,6,4308,464,8,48,2017,134,3
2701,306,4,26268,539,10,10,2005,169,6
1734,76,6,26021,93,4,6,2006,104,7
721,109,4,8894,283,2,17,2021,146,5
117,437,9,20297,95,6,40,2021,199,1
2731,80,1,11357,256,4,21,2011,43,3
1060,58,6,18790,556,8,24,2000,95,7
2425,8,5,17344,352,10,43,2016,54,1
308,177,3,21305,191,1,28,2010,113,2
327,381,1,28043,85,10,48,2011,126,1
842,429,4,18309,196,2,44,2016,46,3
516,101,2,18415,561,6,27,2011,197,3
410,30,1,15514,385,1,3,2019,54,6
2852,287,3,25650,588,9,41,2020,107,5
1667,37,9,15914,327,2,45,2007,55,3
737,381,3,6511,574,8,26,2018,197,6
2490,261,8,22304,460,9,18,2019,161,3
1739,171,3,6502,543,2,49,2008,45,1
549,395,1,22239,579,9,26,2015,165,1
1295,268,1,25559,417,3,25,2019,57,4
1817,53,4,16296,488,9,8,2012,12,7
2693,303,2,25032,494,5,39,2016,37,3
2036,142,7,12214,445,5,23,2001,113,5
2083,103,4,17542,497,3,50,2000,29,1
1721,31,2,13427,469,2,5,2019,176,2
1733,82,1,21186,122,9,33,2012,33,6
936,4,8,13557,313,9,41,2013,33,3
1509,101,4,8066,96,8,34,2015,19,2
2405,45,4,741,322,10,48,2009,67,3
1768,97,6,23212,95,8,34,2020,22,4
1865,40,2,21190,517,7,3,2016,143,5
461,256,1,20524,463,10,20,2012,183,4
1977,326,4,19458,330,3,17,2004,104,4
137,284,9,26082,564,3,37,2018,136,4
1486,244,9,14093,508,3,24,2001,138,4
1490,19,7,5177,266,4,38,2010,70,1
1630,442,10,22723,274,5,41,2018,84,7
944,209,10,8151,407,1,50,2021,40,7
2298,20,9,15128,366,9,41,2015,158,5
1961,202,6,8853,326,8,45,2008,110,6
2550,299,10,27924,614,10,25,2007,171,7
2817,128,1,2396,130,8,19,2021,154,5
2061,324,6,12625,645,10,33,2010,69,2
414,47,9,19983,611,8,48,2013,75,6
1079,417,5,5189,100,8,34,2014,154,4
